WELL_GROUP_NAME,PROD_DATE,INJ_INDICATOR,PROD_INDICATOR,inj__recorded_well_count,inj__INJ_VOL_DAILY__sum,inj__INJ_VOL_DAILY__mean,inj__INJ_VOL_DAILY__max,inj__INJ_VOL_DAILY__min,inj__INJ_VOL_DAILY__std,inj__INJ_VOL_DAILY__valid_well_count,inj__INJ_LIQ_DAILY__sum,inj__INJ_LIQ_DAILY__mean,inj__INJ_LIQ_DAILY__max,inj__INJ_LIQ_DAILY__min,inj__INJ_LIQ_DAILY__std,inj__INJ_LIQ_DAILY__valid_well_count,inj__WH_TEMP__sum,inj__WH_TEMP__mean,inj__WH_TEMP__max,inj__WH_TEMP__min,inj__WH_TEMP__std,inj__WH_TEMP__valid_well_count,inj__STEAM_INJ_PRES__sum,inj__STEAM_INJ_PRES__mean,inj__STEAM_INJ_PRES__max,inj__STEAM_INJ_PRES__min,inj__STEAM_INJ_PRES__std,inj__STEAM_INJ_PRES__valid_well_count,prod__recorded_well_count,prod__LIQ_PROD_DAILY__sum,prod__LIQ_PROD_DAILY__mean,prod__LIQ_PROD_DAILY__max,prod__LIQ_PROD_DAILY__min,prod__LIQ_PROD_DAILY__std,prod__LIQ_PROD_DAILY__valid_well_count,prod__OIL_PROD_DAILY__sum,prod__OIL_PROD_DAILY__mean,prod__OIL_PROD_DAILY__max,prod__OIL_PROD_DAILY__min,prod__OIL_PROD_DAILY__std,prod__OIL_PROD_DAILY__valid_well_count,prod__WATER_CUT__sum,prod__WATER_CUT__mean,prod__WATER_CUT__max,prod__WATER_CUT__min,prod__WATER_CUT__std,prod__WATER_CUT__valid_well_count,prod__WH_TEMP__sum,prod__WH_TEMP__mean,prod__WH_TEMP__max,prod__WH_TEMP__min,prod__WH_TEMP__std,prod__WH_TEMP__valid_well_count,prod__MAX_TUBING_PRES__sum,prod__MAX_TUBING_PRES__mean,prod__MAX_TUBING_PRES__max,prod__MAX_TUBING_PRES__min,prod__MAX_TUBING_PRES__std,prod__MAX_TUBING_PRES__valid_well_count,inj__INJ_VOL_DAILY__sum__hist7_mean,inj__WH_TEMP__mean__hist7_mean,inj__STEAM_INJ_PRES__mean__hist7_mean,prod__LIQ_PROD_DAILY__sum__hist7_mean,prod__OIL_PROD_DAILY__sum__hist7_mean,prod__WATER_CUT__mean__hist7_mean,prod__WH_TEMP__mean__hist7_mean,prod__MAX_TUBING_PRES__max__hist7_mean,inj__INJ_VOL_DAILY__sum__hist7_std,inj__WH_TEMP__mean__hist7_std,inj__STEAM_INJ_PRES__mean__hist7_std,prod__LIQ_PROD_DAILY__sum__hist7_std,prod__OIL_PROD_DAILY__sum__hist7_std,prod__WATER_CUT__mean__hist7_std,prod__WH_TEMP__mean__hist7_std,prod__MAX_TUBING_PRES__max__hist7_std,inj__INJ_VOL_DAILY__sum__hist7_min,inj__WH_TEMP__mean__hist7_min,inj__STEAM_INJ_PRES__mean__hist7_min,prod__LIQ_PROD_DAILY__sum__hist7_min,prod__OIL_PROD_DAILY__sum__hist7_min,prod__WATER_CUT__mean__hist7_min,prod__WH_TEMP__mean__hist7_min,prod__MAX_TUBING_PRES__max__hist7_min,inj__INJ_VOL_DAILY__sum__hist7_max,inj__WH_TEMP__mean__hist7_max,inj__STEAM_INJ_PRES__mean__hist7_max,prod__LIQ_PROD_DAILY__sum__hist7_max,prod__OIL_PROD_DAILY__sum__hist7_max,prod__WATER_CUT__mean__hist7_max,prod__WH_TEMP__mean__hist7_max,prod__MAX_TUBING_PRES__max__hist7_max,inj__INJ_VOL_DAILY__sum__hist14_mean,inj__WH_TEMP__mean__hist14_mean,inj__STEAM_INJ_PRES__mean__hist14_mean,prod__LIQ_PROD_DAILY__sum__hist14_mean,prod__OIL_PROD_DAILY__sum__hist14_mean,prod__WATER_CUT__mean__hist14_mean,prod__WH_TEMP__mean__hist14_mean,prod__MAX_TUBING_PRES__max__hist14_mean,inj__INJ_VOL_DAILY__sum__hist14_std,inj__WH_TEMP__mean__hist14_std,inj__STEAM_INJ_PRES__mean__hist14_std,prod__LIQ_PROD_DAILY__sum__hist14_std,prod__OIL_PROD_DAILY__sum__hist14_std,prod__WATER_CUT__mean__hist14_std,prod__WH_TEMP__mean__hist14_std,prod__MAX_TUBING_PRES__max__hist14_std,inj__INJ_VOL_DAILY__sum__hist14_min,inj__WH_TEMP__mean__hist14_min,inj__STEAM_INJ_PRES__mean__hist14_min,prod__LIQ_PROD_DAILY__sum__hist14_min,prod__OIL_PROD_DAILY__sum__hist14_min,prod__WATER_CUT__mean__hist14_min,prod__WH_TEMP__mean__hist14_min,prod__MAX_TUBING_PRES__max__hist14_min,inj__INJ_VOL_DAILY__sum__hist14_max,inj__WH_TEMP__mean__hist14_max,inj__STEAM_INJ_PRES__mean__hist14_max,prod__LIQ_PROD_DAILY__sum__hist14_max,prod__OIL_PROD_DAILY__sum__hist14_max,prod__WATER_CUT__mean__hist14_max,prod__WH_TEMP__mean__hist14_max,prod__MAX_TUBING_PRES__max__hist14_max,inj__INJ_VOL_DAILY__sum__hist30_mean,inj__WH_TEMP__mean__hist30_mean,inj__STEAM_INJ_PRES__mean__hist30_mean,prod__LIQ_PROD_DAILY__sum__hist30_mean,prod__OIL_PROD_DAILY__sum__hist30_mean,prod__WATER_CUT__mean__hist30_mean,prod__WH_TEMP__mean__hist30_mean,prod__MAX_TUBING_PRES__max__hist30_mean,inj__INJ_VOL_DAILY__sum__hist30_std,inj__WH_TEMP__mean__hist30_std,inj__STEAM_INJ_PRES__mean__hist30_std,prod__LIQ_PROD_DAILY__sum__hist30_std,prod__OIL_PROD_DAILY__sum__hist30_std,prod__WATER_CUT__mean__hist30_std,prod__WH_TEMP__mean__hist30_std,prod__MAX_TUBING_PRES__max__hist30_std,inj__INJ_VOL_DAILY__sum__hist30_min,inj__WH_TEMP__mean__hist30_min,inj__STEAM_INJ_PRES__mean__hist30_min,prod__LIQ_PROD_DAILY__sum__hist30_min,prod__OIL_PROD_DAILY__sum__hist30_min,prod__WATER_CUT__mean__hist30_min,prod__WH_TEMP__mean__hist30_min,prod__MAX_TUBING_PRES__max__hist30_min,inj__INJ_VOL_DAILY__sum__hist30_max,inj__WH_TEMP__mean__hist30_max,inj__STEAM_INJ_PRES__mean__hist30_max,prod__LIQ_PROD_DAILY__sum__hist30_max,prod__OIL_PROD_DAILY__sum__hist30_max,prod__WATER_CUT__mean__hist30_max,prod__WH_TEMP__mean__hist30_max,prod__MAX_TUBING_PRES__max__hist30_max,inj__INJ_VOL_DAILY__sum__hist60_mean,inj__WH_TEMP__mean__hist60_mean,inj__STEAM_INJ_PRES__mean__hist60_mean,prod__LIQ_PROD_DAILY__sum__hist60_mean,prod__OIL_PROD_DAILY__sum__hist60_mean,prod__WATER_CUT__mean__hist60_mean,prod__WH_TEMP__mean__hist60_mean,prod__MAX_TUBING_PRES__max__hist60_mean,inj__INJ_VOL_DAILY__sum__hist60_std,inj__WH_TEMP__mean__hist60_std,inj__STEAM_INJ_PRES__mean__hist60_std,prod__LIQ_PROD_DAILY__sum__hist60_std,prod__OIL_PROD_DAILY__sum__hist60_std,prod__WATER_CUT__mean__hist60_std,prod__WH_TEMP__mean__hist60_std,prod__MAX_TUBING_PRES__max__hist60_std,inj__INJ_VOL_DAILY__sum__hist60_min,inj__WH_TEMP__mean__hist60_min,inj__STEAM_INJ_PRES__mean__hist60_min,prod__LIQ_PROD_DAILY__sum__hist60_min,prod__OIL_PROD_DAILY__sum__hist60_min,prod__WATER_CUT__mean__hist60_min,prod__WH_TEMP__mean__hist60_min,prod__MAX_TUBING_PRES__max__hist60_min,inj__INJ_VOL_DAILY__sum__hist60_max,inj__WH_TEMP__mean__hist60_max,inj__STEAM_INJ_PRES__mean__hist60_max,prod__LIQ_PROD_DAILY__sum__hist60_max,prod__OIL_PROD_DAILY__sum__hist60_max,prod__WATER_CUT__mean__hist60_max,prod__WH_TEMP__mean__hist60_max,prod__MAX_TUBING_PRES__max__hist60_max,inj__INJ_VOL_DAILY__sum__hist90_mean,inj__WH_TEMP__mean__hist90_mean,inj__STEAM_INJ_PRES__mean__hist90_mean,prod__LIQ_PROD_DAILY__sum__hist90_mean,prod__OIL_PROD_DAILY__sum__hist90_mean,prod__WATER_CUT__mean__hist90_mean,prod__WH_TEMP__mean__hist90_mean,prod__MAX_TUBING_PRES__max__hist90_mean,inj__INJ_VOL_DAILY__sum__hist90_std,inj__WH_TEMP__mean__hist90_std,inj__STEAM_INJ_PRES__mean__hist90_std,prod__LIQ_PROD_DAILY__sum__hist90_std,prod__OIL_PROD_DAILY__sum__hist90_std,prod__WATER_CUT__mean__hist90_std,prod__WH_TEMP__mean__hist90_std,prod__MAX_TUBING_PRES__max__hist90_std,inj__INJ_VOL_DAILY__sum__hist90_min,inj__WH_TEMP__mean__hist90_min,inj__STEAM_INJ_PRES__mean__hist90_min,prod__LIQ_PROD_DAILY__sum__hist90_min,prod__OIL_PROD_DAILY__sum__hist90_min,prod__WATER_CUT__mean__hist90_min,prod__WH_TEMP__mean__hist90_min,prod__MAX_TUBING_PRES__max__hist90_min,inj__INJ_VOL_DAILY__sum__hist90_max,inj__WH_TEMP__mean__hist90_max,inj__STEAM_INJ_PRES__mean__hist90_max,prod__LIQ_PROD_DAILY__sum__hist90_max,prod__OIL_PROD_DAILY__sum__hist90_max,prod__WATER_CUT__mean__hist90_max,prod__WH_TEMP__mean__hist90_max,prod__MAX_TUBING_PRES__max__hist90_max,OPTIMAL_LAG_DAYS
G023,2025-12-01,INJ_VOL_DAILY,LIQ_PROD_DAILY,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,7.549999999999997,0.28499999999999914,96.2,46.5,0.04,45.43441112511222,,0.0,6.434671708797524,0.2474873734161586,0.0,9.19238815542772,0.10167822548835743,30.0,,4.9,3.0,0.11,96.2,40.0,0.0,200.0,,4.9,12.1,0.46,96.2,53.0,0.28,114.8076923076923,,4.9,16.16111111111111,2.747222222222222,86.06666666666666,56.666666666666664,0.17766666666666667,86.88476010475911,,0.0,7.3247476478425755,2.510799744997026,8.36392815115293,6.389329339747596,0.14924368717275663,25.0,,4.9,3.0,0.11,76.3,40.0,0.0,200.0,,4.9,25.8,6.11,96.2,68.0,0.35,114.8076923076923,,4.9,22.185416666666665,2.832916666666667,87.78958333333333,54.0,0.226,86.88476010475911,,0.0,6.453268661572954,2.16186381204829,7.941816062833835,6.760334877769086,0.11826714947130401,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,68.0,0.35,114.8076923076923,,4.9,23.575641025641026,2.562820512820513,89.31025641025641,59.833333333333336,0.24888888888888888,86.88476010475911,,0.0,5.343406809985237,1.9812798549094108,7.524343000936229,9.789228995635957,0.10280825879958928,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,80.0,0.35,2
G023,2025-12-01,INJ_VOL_DAILY,MAX_TUBING_PRES,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,7.549999999999997,0.28499999999999914,96.2,46.5,0.04,45.43441112511222,,0.0,6.434671708797524,0.2474873734161586,0.0,9.19238815542772,0.10167822548835743,30.0,,4.9,3.0,0.11,96.2,40.0,0.0,200.0,,4.9,12.1,0.46,96.2,53.0,0.28,114.8076923076923,,4.9,16.16111111111111,2.747222222222222,86.06666666666666,56.666666666666664,0.17766666666666667,86.88476010475911,,0.0,7.3247476478425755,2.510799744997026,8.36392815115293,6.389329339747596,0.14924368717275663,25.0,,4.9,3.0,0.11,76.3,40.0,0.0,200.0,,4.9,25.8,6.11,96.2,68.0,0.35,114.8076923076923,,4.9,22.185416666666665,2.832916666666667,87.78958333333333,54.0,0.226,86.88476010475911,,0.0,6.453268661572954,2.16186381204829,7.941816062833835,6.760334877769086,0.11826714947130401,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,68.0,0.35,114.8076923076923,,4.9,23.575641025641026,2.562820512820513,89.31025641025641,59.833333333333336,0.24888888888888888,86.88476010475911,,0.0,5.343406809985237,1.9812798549094108,7.524343000936229,9.789228995635957,0.10280825879958928,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,80.0,0.35,3
G023,2025-12-01,INJ_VOL_DAILY,OIL_PROD_DAILY,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,7.549999999999997,0.28499999999999914,96.2,46.5,0.04,45.43441112511222,,0.0,6.434671708797524,0.2474873734161586,0.0,9.19238815542772,0.10167822548835743,30.0,,4.9,3.0,0.11,96.2,40.0,0.0,200.0,,4.9,12.1,0.46,96.2,53.0,0.28,114.8076923076923,,4.9,16.16111111111111,2.747222222222222,86.06666666666666,56.666666666666664,0.17766666666666667,86.88476010475911,,0.0,7.3247476478425755,2.510799744997026,8.36392815115293,6.389329339747596,0.14924368717275663,25.0,,4.9,3.0,0.11,76.3,40.0,0.0,200.0,,4.9,25.8,6.11,96.2,68.0,0.35,114.8076923076923,,4.9,22.185416666666665,2.832916666666667,87.78958333333333,54.0,0.226,86.88476010475911,,0.0,6.453268661572954,2.16186381204829,7.941816062833835,6.760334877769086,0.11826714947130401,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,68.0,0.35,114.8076923076923,,4.9,23.575641025641026,2.562820512820513,89.31025641025641,59.833333333333336,0.24888888888888888,86.88476010475911,,0.0,5.343406809985237,1.9812798549094108,7.524343000936229,9.789228995635957,0.10280825879958928,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,80.0,0.35,3
G023,2025-12-01,INJ_VOL_DAILY,WATER_CUT,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,7.549999999999997,0.28499999999999914,96.2,46.5,0.04,45.43441112511222,,0.0,6.434671708797524,0.2474873734161586,0.0,9.19238815542772,0.10167822548835743,30.0,,4.9,3.0,0.11,96.2,40.0,0.0,200.0,,4.9,12.1,0.46,96.2,53.0,0.28,114.8076923076923,,4.9,16.16111111111111,2.747222222222222,86.06666666666666,56.666666666666664,0.17766666666666667,86.88476010475911,,0.0,7.3247476478425755,2.510799744997026,8.36392815115293,6.389329339747596,0.14924368717275663,25.0,,4.9,3.0,0.11,76.3,40.0,0.0,200.0,,4.9,25.8,6.11,96.2,68.0,0.35,114.8076923076923,,4.9,22.185416666666665,2.832916666666667,87.78958333333333,54.0,0.226,86.88476010475911,,0.0,6.453268661572954,2.16186381204829,7.941816062833835,6.760334877769086,0.11826714947130401,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,68.0,0.35,114.8076923076923,,4.9,23.575641025641026,2.562820512820513,89.31025641025641,59.833333333333336,0.24888888888888888,86.88476010475911,,0.0,5.343406809985237,1.9812798549094108,7.524343000936229,9.789228995635957,0.10280825879958928,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,80.0,0.35,11
G023,2025-12-01,INJ_VOL_DAILY,WH_TEMP,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,7.549999999999997,0.28499999999999914,96.2,46.5,0.04,45.43441112511222,,0.0,6.434671708797524,0.2474873734161586,0.0,9.19238815542772,0.10167822548835743,30.0,,4.9,3.0,0.11,96.2,40.0,0.0,200.0,,4.9,12.1,0.46,96.2,53.0,0.28,114.8076923076923,,4.9,16.16111111111111,2.747222222222222,86.06666666666666,56.666666666666664,0.17766666666666667,86.88476010475911,,0.0,7.3247476478425755,2.510799744997026,8.36392815115293,6.389329339747596,0.14924368717275663,25.0,,4.9,3.0,0.11,76.3,40.0,0.0,200.0,,4.9,25.8,6.11,96.2,68.0,0.35,114.8076923076923,,4.9,22.185416666666665,2.832916666666667,87.78958333333333,54.0,0.226,86.88476010475911,,0.0,6.453268661572954,2.16186381204829,7.941816062833835,6.760334877769086,0.11826714947130401,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,68.0,0.35,114.8076923076923,,4.9,23.575641025641026,2.562820512820513,89.31025641025641,59.833333333333336,0.24888888888888888,86.88476010475911,,0.0,5.343406809985237,1.9812798549094108,7.524343000936229,9.789228995635957,0.10280825879958928,25.0,,4.9,3.0,0.11,75.3,39.0,0.0,200.0,,4.9,25.8,6.37,99.5,80.0,0.35,3
G024,2025-12-01,INJ_VOL_DAILY,LIQ_PROD_DAILY,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,11.899999999999997,0.07000000000000028,99.4,68.0,0.03714285714285711,45.43441112511222,,0.0,12.586500705120532,0.07071067811717979,0.0,39.59797974644527,0.09441549509633047,30.0,,4.9,3.0,0.02,99.4,40.0,0.0,200.0,,4.9,20.8,0.12,99.4,96.0,0.26,114.8076923076923,,4.9,19.811111111111117,2.997222222222222,85.55555555555557,90.94444444444444,0.15499999999999997,86.88476010475911,,0.0,4.195500235040193,2.5325778672322734,12.138137381203315,13.026995600639728,0.13169321716882756,25.0,,4.9,3.0,0.02,72.3,40.0,0.0,200.0,,4.9,20.8,5.76,99.4,100.0,0.33,114.8076923076923,,4.9,20.429166666666667,2.3702083333333333,88.58958333333334,98.25,0.2921666666666667,86.88476010475911,,0.0,2.5692086978938207,2.374952173837231,11.40521044762482,21.655425343514153,0.22036250309061653,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.4,137.0,0.73,114.8076923076923,,4.9,20.571794871794875,1.8856410256410259,90.92435897435897,104.94871794871794,0.39711111111111114,86.88476010475911,,0.0,2.015453120777387,2.0360756688306374,9.781830305684299,22.922737215522094,0.26508105372450796,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.5,138.0,0.98,0
G024,2025-12-01,INJ_VOL_DAILY,MAX_TUBING_PRES,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,11.899999999999997,0.07000000000000028,99.4,68.0,0.03714285714285711,45.43441112511222,,0.0,12.586500705120532,0.07071067811717979,0.0,39.59797974644527,0.09441549509633047,30.0,,4.9,3.0,0.02,99.4,40.0,0.0,200.0,,4.9,20.8,0.12,99.4,96.0,0.26,114.8076923076923,,4.9,19.811111111111117,2.997222222222222,85.55555555555557,90.94444444444444,0.15499999999999997,86.88476010475911,,0.0,4.195500235040193,2.5325778672322734,12.138137381203315,13.026995600639728,0.13169321716882756,25.0,,4.9,3.0,0.02,72.3,40.0,0.0,200.0,,4.9,20.8,5.76,99.4,100.0,0.33,114.8076923076923,,4.9,20.429166666666667,2.3702083333333333,88.58958333333334,98.25,0.2921666666666667,86.88476010475911,,0.0,2.5692086978938207,2.374952173837231,11.40521044762482,21.655425343514153,0.22036250309061653,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.4,137.0,0.73,114.8076923076923,,4.9,20.571794871794875,1.8856410256410259,90.92435897435897,104.94871794871794,0.39711111111111114,86.88476010475911,,0.0,2.015453120777387,2.0360756688306374,9.781830305684299,22.922737215522094,0.26508105372450796,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.5,138.0,0.98,0
G024,2025-12-01,INJ_VOL_DAILY,OIL_PROD_DAILY,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,11.899999999999997,0.07000000000000028,99.4,68.0,0.03714285714285711,45.43441112511222,,0.0,12.586500705120532,0.07071067811717979,0.0,39.59797974644527,0.09441549509633047,30.0,,4.9,3.0,0.02,99.4,40.0,0.0,200.0,,4.9,20.8,0.12,99.4,96.0,0.26,114.8076923076923,,4.9,19.811111111111117,2.997222222222222,85.55555555555557,90.94444444444444,0.15499999999999997,86.88476010475911,,0.0,4.195500235040193,2.5325778672322734,12.138137381203315,13.026995600639728,0.13169321716882756,25.0,,4.9,3.0,0.02,72.3,40.0,0.0,200.0,,4.9,20.8,5.76,99.4,100.0,0.33,114.8076923076923,,4.9,20.429166666666667,2.3702083333333333,88.58958333333334,98.25,0.2921666666666667,86.88476010475911,,0.0,2.5692086978938207,2.374952173837231,11.40521044762482,21.655425343514153,0.22036250309061653,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.4,137.0,0.73,114.8076923076923,,4.9,20.571794871794875,1.8856410256410259,90.92435897435897,104.94871794871794,0.39711111111111114,86.88476010475911,,0.0,2.015453120777387,2.0360756688306374,9.781830305684299,22.922737215522094,0.26508105372450796,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.5,138.0,0.98,6
G024,2025-12-01,INJ_VOL_DAILY,WATER_CUT,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,11.899999999999997,0.07000000000000028,99.4,68.0,0.03714285714285711,45.43441112511222,,0.0,12.586500705120532,0.07071067811717979,0.0,39.59797974644527,0.09441549509633047,30.0,,4.9,3.0,0.02,99.4,40.0,0.0,200.0,,4.9,20.8,0.12,99.4,96.0,0.26,114.8076923076923,,4.9,19.811111111111117,2.997222222222222,85.55555555555557,90.94444444444444,0.15499999999999997,86.88476010475911,,0.0,4.195500235040193,2.5325778672322734,12.138137381203315,13.026995600639728,0.13169321716882756,25.0,,4.9,3.0,0.02,72.3,40.0,0.0,200.0,,4.9,20.8,5.76,99.4,100.0,0.33,114.8076923076923,,4.9,20.429166666666667,2.3702083333333333,88.58958333333334,98.25,0.2921666666666667,86.88476010475911,,0.0,2.5692086978938207,2.374952173837231,11.40521044762482,21.655425343514153,0.22036250309061653,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.4,137.0,0.73,114.8076923076923,,4.9,20.571794871794875,1.8856410256410259,90.92435897435897,104.94871794871794,0.39711111111111114,86.88476010475911,,0.0,2.015453120777387,2.0360756688306374,9.781830305684299,22.922737215522094,0.26508105372450796,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.5,138.0,0.98,6
G024,2025-12-01,INJ_VOL_DAILY,WH_TEMP,1,200.0,200.0,200.0,200.0,,1,,,,,,0,,,,,,0,4.9,4.9,4.9,4.9,,1,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.0,0.0,0.0,0.0,0.0,2,200.0,,4.9,,,,,0.0,0.0,,0.0,,,,,0.0,200.0,,4.9,,,,,0.0,200.0,,4.9,,,,,0.0,187.85714285714286,,4.9,11.899999999999997,0.07000000000000028,99.4,68.0,0.03714285714285711,45.43441112511222,,0.0,12.586500705120532,0.07071067811717979,0.0,39.59797974644527,0.09441549509633047,30.0,,4.9,3.0,0.02,99.4,40.0,0.0,200.0,,4.9,20.8,0.12,99.4,96.0,0.26,114.8076923076923,,4.9,19.811111111111117,2.997222222222222,85.55555555555557,90.94444444444444,0.15499999999999997,86.88476010475911,,0.0,4.195500235040193,2.5325778672322734,12.138137381203315,13.026995600639728,0.13169321716882756,25.0,,4.9,3.0,0.02,72.3,40.0,0.0,200.0,,4.9,20.8,5.76,99.4,100.0,0.33,114.8076923076923,,4.9,20.429166666666667,2.3702083333333333,88.58958333333334,98.25,0.2921666666666667,86.88476010475911,,0.0,2.5692086978938207,2.374952173837231,11.40521044762482,21.655425343514153,0.22036250309061653,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.4,137.0,0.73,114.8076923076923,,4.9,20.571794871794875,1.8856410256410259,90.92435897435897,104.94871794871794,0.39711111111111114,86.88476010475911,,0.0,2.015453120777387,2.0360756688306374,9.781830305684299,22.922737215522094,0.26508105372450796,25.0,,4.9,3.0,0.02,65.2,40.0,0.0,200.0,,4.9,20.8,7.24,99.5,138.0,0.98,0
